time,index,date,day,hour,time_ac,crust,replicate,replicate2,fc,fh,xc_soil,xc_atm_pd,xc_atm_sd,xh_atm,xh_soil,swc,ts,ta,rh_soil,rh_atm,ts_ibutton,tsurf,dp_s_ibutton,dp_s,dp_surf,dp_a,par,vpd,pa,ws,gs,wd,mat_5cm,mat_0cm,swc_md
2019-07-16 13:00:00,123757,2019-07-16 00:00:00,575,13,574.5416667,MC,2,8,0.504233736,0.077381786,550.2372857,428.0539427,421.3255364,21.69189235,43.472958,0.026043913,39.5,40.191,38.62333333,31.5371,47.18666667,50.87626667,29.56352285,22.73865467,29.26587071,20.01594841,1288.7,5.437476218,982.3258000000001,3.0033333333333334,7.456666666666666,22.933333333333337,-137.27264772664168,-172.5798104842102,0.011614866500000001
2019-07-16 14:00:00,123758,2019-07-16 00:00:00,575,14,574.5833333,MC,2,8,0.469319749,0.090054419,538.9999222,426.4692334,419.9684363,22.51253361,47.67313138,0.024726739,41.42666667,38.27366667,40.27666667,32.6045,47.68666667,50.9087,30.74295426,25.15560238,29.87471647,18.89133456,1279.533333,4.936856809,982.1224333333333,2.6733333333333333,8.24,202.63333333333335,-132.03294572393222,-167.6187619803432,0.011614866500000001
2019-07-16 15:00:00,123759,2019-07-16 00:00:00,575,15,574.625,MC,2,8,0.384445129,0.082753637,518.2947455,428.665248,421.0337222,19.73703324,42.68057062,0.022531448,42.55666667,38.341,39.54,31.5921,48.68,50.87543333,31.3031277,25.85035387,29.29548559,18.44243027,1186.2,4.993291521,981.8833000000001,2.2266666666666666,6.346666666666667,127.73333333333333,-135.1969346671701,-172.31878519804206,0.011614866500000001
2019-07-16 16:00:00,123760,2019-07-16 00:00:00,575,16,574.6666667,MC,2,8,0.290669081,0.080843576,491.0316459,425.1696727,417.5853068,20.76918673,43.06088379,0.020136586,42.96333333,36.49833333,41.26,31.01586667,46.85333333,50.1211,30.42191952,26.93942249,28.32368656,16.55539801,1011.2,4.332842999,981.5799666666667,3.23,8.24,197.96666666666667,-129.15871300281103,-174.6641270983101,0.011614866500000001
2019-07-16 17:00:00,123761,2019-07-16 00:00:00,575,17,574.7083333,MC,2,8,0.207964841,0.070231641,468.7648778,428.8880619,416.2277687,18.45997197,37.78265391,0.01889924,42.33,37.765,41.15666667,31.20633333,46.18666667,48.10666667,29.78126952,26.32969599,26.68804296,17.74735622,782.0333333,4.651467551,981.3733333333333,2.67,6.793333333333333,116.06666666666666,-129.26505810187962,-172.6679893055065,0.011614866500000001
2019-07-16 18:00:00,123762,2019-07-16 00:00:00,575,18,574.75,MC,2,8,0.114229441,0.048149936,442.5478757,423.6891936,413.7157082,17.33253916,30.53123621,0.016664035,41.21,35.49566667,41.43333333,35.45043333,43.69666667,40.8457,27.668057,25.44071807,22.5060257,17.80644425,517.8666667,3.916623275,981.4541333333333,2.67,6.126666666666666,127.7666666666667,-127.83409487763906,-150.28611724753804,0.011614866500000001
2019-07-16 19:00:00,123763,2019-07-16 00:00:00,575,19,574.7916667,MC,2,8,0.000915477,0.029554052,414.1634969,424.3951762,413.9315987,16.39990278,24.48327176,0.014109515,39.52,32.08666667,43.23666667,41.4957,39.53666667,35.258,24.65708882,24.64208056,20.13390052,17.29276284,255.3666667,3.050282679,981.7582333333334,2.893333333333333,6.010000000000001,228.36666666666667,-120.99891012099928,-125.19962810758186,0.011614866500000001
2019-07-16 20:00:00,123764,2019-07-16 00:00:00,575,20,574.8333333,MC,2,8,-0.117787431,0.01335682,382.0467899,423.0577609,412.0649018,17.63802396,21.29474444,0.011634824,37.54,28.38166667,45.79666667,51.62903333,34.71333333,30.4282,21.2540705,23.81783915,19.29034024,17.40612474,37.86666667,2.281497812,982.2716333333333,2.4499999999999997,5.01,349.6000000000001,-111.98434456442146,-92.62546892034342,0.011614866500000001
2019-07-16 21:00:00,123765,2019-07-16 00:00:00,575,21,574.875,MC,2,8,-0.212461382,0.001549638,356.0315923,421.91023,410.4548759,19.23302346,19.65755415,0.009559276,35.4,25.907,47.9,61.48633333,31.21666667,27.50426667,18.80356847,22.61918226,19.39380934,17.89075476,1.2,1.630886757,982.8332999999999,3.23,6.123333333333332,122.59999999999998,-104.81839399578277,-67.48742504794284,0.010896408
2019-07-16 22:00:00,123766,2019-07-16 00:00:00,575,22,574.9166667,MC,2,8,-0.227397782,-0.011720516,349.1355853,420.9046983,407.6129589,21.35970777,18.14472014,0.008481588,33.44,24.436,48.28,71.05673333,29.05,25.52206667,16.95268804,20.96075924,19.85559623,18.81494035,1.2,1.261495272,983.5541666666667,3.1199999999999997,6.010000000000001,10.733333333333334,-103.0344303589245,-47.10106627334359,0.010896408
