time,index,date,day,hour,time_ac,crust,replicate,replicate2,fc,fh,xc_soil,xc_atm_pd,xc_atm_sd,xh_atm,xh_soil,swc,ts,ta,rh_soil,rh_atm,ts_ibutton,tsurf,dp_s_ibutton,dp_s,dp_surf,dp_a,par,vpd,pa,ws,gs,wd,mat_5cm,mat_0cm,swc_md
2019-01-02 01:00:00,7513,2019-01-02 00:00:00,380,1,379.0416667,PD,1,1,-0.103529367,0.001659172,381.6747607,418.6952752,404.45215,6.101845082,6.980517245,0.073241635,4.4,1.126,100,93.46333333,2.413333333,-0.16,2.413333333,4.4,-1.084250987,0.190927939,1.2,0.133142896,997.0857666666666,0.11,0.7799999999999999,101.09999999999998,0.0,-8.517293718261433,0.07429707799999999
2019-01-02 02:00:00,7514,2019-01-02 00:00:00,380,2,379.0833333,PD,1,1,-0.117120745,0.001327442,376.2885207,418.1977428,403.0101655,6.119004792,6.816021465,0.072561224,3.682666667,0.815333333,100,92.96333333,1.746666667,-0.833333333,1.746666667,3.682666667,-1.824475261,-0.190777108,1.2,0.131043731,996.7983333333333,0.3333333333333333,1.1133333333333333,100.63333333333333,0.0,-9.170455203772375,0.07429707799999999
2019-01-02 03:00:00,7515,2019-01-02 00:00:00,380,3,379.125,PD,1,1,-0.122986576,0.000679213,373.978411,418.028493,403.9253822,6.299129123,6.653120622,0.072009871,3.078333333,0.924666667,100,92.96333333,1.41,-0.833333333,1.41,3.078333333,-1.824475261,-0.082436429,1.2,0.143526348,996.5466,0.89,2,41.166666666666664,0.0,-9.170455203772375,0.07429707799999999
2019-01-02 04:00:00,7516,2019-01-02 00:00:00,380,4,379.1666667,PD,1,1,-0.127931269,0.000707265,372.548686,418.4813836,406.4016437,6.054576654,6.42120521,0.071636605,2.614333333,1.324333333,100,91.67333333,1.07,-0.833333333,1.07,2.614333333,-2.01326075,0.121084785,1.2,0.170602609,995.9591333333334,0.89,2.3366666666666664,31.833333333333332,0.0,-10.92669945322523,0.07429707799999999
2019-01-02 05:00:00,7517,2019-01-02 00:00:00,380,5,379.2083333,PD,1,1,-0.132069952,0.000917042,370.7422643,418.2117343,404.5040293,5.873995356,6.347466394,0.071230618,2.195,0.96,100,90.85,0.57,-1.333333333,0.57,2.195,-2.629008931,-0.363019918,1.2,0.174121344,995.4549000000001,0.33,1.5599999999999998,42.1,0.0,-12.038433084136612,0.07429707799999999
2019-01-02 06:00:00,7518,2019-01-02 00:00:00,380,6,379.25,PD,1,1,-0.13520589,-0.000671552,369.8198929,418.482256,404.0882149,6.543486182,6.198919733,0.070873123,1.765,0.658333333,100,91.16,0.403333333,-2,0.403333333,1.765,-3.24227878,-0.614523142,1.2,0.1801397,994.9749,0.5566666666666668,2.0033333333333334,77.23333333333333,0.0,-11.582614083790974,0.07429707799999999
2019-01-02 07:00:00,7519,2019-01-02 00:00:00,380,7,379.2916667,PD,1,1,-0.139672622,4.31e-05,369.6266525,419.9520664,404.0420412,6.178246359,6.200295464,0.070515419,1.400666667,2.107333333,100,88.22,0.07,-1,0.07,1.400666667,-2.694401887,0.364628039,1.2,0.216583644,994.7541333333332,1.0033333333333332,2.4466666666666668,47.73333333333333,0.0,-15.74300896168019,0.07429707799999999
2019-01-02 08:00:00,7520,2019-01-02 00:00:00,380,8,379.3333333,PD,1,1,-0.134527223,0.000645361,373.1380594,421.6735381,407.8451286,5.870706721,6.200300451,0.07026327,1.186666667,1.759333333,100,87.38666667,0.07,-1.333333333,0.07,1.186666667,-3.149393394,-0.10841202,5.366666667,0.241537572,994.7533333333332,0.7766666666666667,2.56,137.6,0.0,-16.91438997751841,0.07429707799999999
2019-01-02 09:00:00,7521,2019-01-02 00:00:00,380,9,379.375,PD,1,1,-0.132659333,-0.002845777,373.527377,421.3538541,408.4156295,8.442405324,6.992192933,0.070084269,1.030666667,1.18,100,86.06333333,0.07,-0.833333333,0.07,1.030666667,-2.862299723,-0.886386106,50.36666667,0.223561685,995.1833,0.33,1.5599999999999998,92.2,0.0,-18.863330743370273,0.07429707799999999
2019-01-02 10:00:00,7522,2019-01-02 00:00:00,380,10,379.4166667,PD,1,1,-0.110042945,6.04e-05,383.6326095,423.3994204,408.8740117,12.31819853,12.34895556,0.070084269,1.217666667,6.566333333,100,71.45,1.743333333,5.853333333,1.743333333,1.217666667,1.085868029,1.76952746,361.2,0.394033163,995.3891333333332,0.5566666666666668,1.67,113.7,0.0,-43.288562559451655,0.07429707799999999
